Transaction_ID,Account_Number,Date,Transaction_Type,Amount_INR,Balance_After,Bank,Branch,Channel,Fraud_Flag,Is_International
BNK_00048660,ACCT_211201,2022-10-08,Withdrawal,4948.69,190098.43,HDFC,Branch_3,RTGS,0,0
BNK_00048661,ACCT_557920,2022-10-09,Deposit,860.14,348538.03,HDFC,Branch_21,Mobile,0,0
BNK_00048662,ACCT_930266,2023-04-24,Refund,6632.09,264024.06,SBI,Branch_50,Online,0,0
BNK_00048663,ACCT_206243,2024-08-01,Transfer,2565.13,369567.49,HDFC,Branch_74,RTGS,0,0
BNK_00048664,ACCT_589156,2023-02-18,Withdrawal,5402.11,407802.27,Axis,Branch_16,ATM,0,0
BNK_00048665,ACCT_678361,2024-12-02,Transfer,1425.95,374380.92,Yes_Bank,Branch_25,NEFT,0,0
BNK_00048666,ACCT_182105,2024-11-26,Withdrawal,712.0,466203.81,BOB,Branch_27,UPI,0,0
BNK_00048667,ACCT_604605,2023-06-24,Refund,4670.54,29807.46,SBI,Branch_78,Online,0,0
BNK_00048668,ACCT_277030,2024-11-13,Transfer,1828.52,138696.03,ICICI,Branch_17,Online,0,0
BNK_00048669,ACCT_400393,2022-08-30,Interest,4850.27,75742.09,PNB,Branch_69,Mobile,0,0
BNK_00048670,ACCT_429729,2022-04-19,Transfer,6112.68,119452.02,Yes_Bank,Branch_35,RTGS,0,0
BNK_00048671,ACCT_963535,2022-07-13,Refund,5589.29,171934.44,BOB,Branch_100,RTGS,0,0
BNK_00048672,ACCT_623773,2024-02-19,Transfer,870.46,279813.52,SBI,Branch_3,Online,1,0
BNK_00048673,ACCT_568070,2024-03-31,Payment,9057.2,149116.01,HDFC,Branch_8,ATM,0,0
BNK_00048674,ACCT_937471,2024-04-30,Refund,2083.77,306757.41,Yes_Bank,Branch_9,Branch,0,0
BNK_00048675,ACCT_961104,2023-11-07,Refund,2422.2,396999.09,Axis,Branch_2,ATM,0,0
BNK_00048676,ACCT_486856,2024-08-30,Payment,1768.36,145638.02,SBI,Branch_44,UPI,0,0
BNK_00048677,ACCT_458735,2023-01-20,Transfer,4164.27,103597.41,HDFC,Branch_82,NEFT,0,0
BNK_00048678,ACCT_912921,2022-08-09,Payment,1912.18,46802.19,Yes_Bank,Branch_60,NEFT,0,0
BNK_00048679,ACCT_906496,2023-10-21,Refund,3835.16,324068.89,PNB,Branch_97,ATM,0,0
BNK_00048680,ACCT_579351,2024-02-24,Payment,983.04,88041.18,HDFC,Branch_93,Online,0,0
BNK_00048681,ACCT_523281,2024-08-13,Withdrawal,1768.94,46671.27,Yes_Bank,Branch_13,NEFT,0,0
BNK_00048682,ACCT_437341,2022-08-20,Withdrawal,2075.98,480974.38,BOB,Branch_4,UPI,0,0
BNK_00048683,ACCT_714076,2022-10-05,Payment,399.95,236189.77,Yes_Bank,Branch_34,Branch,0,0
BNK_00048684,ACCT_453974,2023-02-25,Interest,5828.92,281319.6,ICICI,Branch_83,RTGS,0,0
BNK_00048685,ACCT_220412,2023-11-27,Interest,2106.19,448109.93,BOB,Branch_53,NEFT,0,0
BNK_00048686,ACCT_158945,2023-04-26,Refund,8980.53,87574.83,BOB,Branch_31,NEFT,0,0
BNK_00048687,ACCT_331962,2024-12-21,Transfer,5669.79,383763.92,ICICI,Branch_59,RTGS,0,0
BNK_00048688,ACCT_950298,2023-06-16,Payment,343.44,23762.83,HDFC,Branch_44,UPI,0,0
BNK_00048689,ACCT_350162,2023-10-28,Transfer,5279.8,189107.05,Axis,Branch_15,Online,0,0
BNK_00048690,ACCT_651336,2024-06-26,Refund,12370.03,199035.0,SBI,Branch_69,NEFT,0,0
BNK_00048691,ACCT_304161,2023-10-15,Withdrawal,5437.21,356130.91,PNB,Branch_77,NEFT,0,0
BNK_00048692,ACCT_267705,2023-03-03,Interest,12594.45,53742.83,HDFC,Branch_35,Mobile,0,0
BNK_00048693,ACCT_503126,2022-11-12,Transfer,6112.12,477023.85,PNB,Branch_61,Mobile,0,0
BNK_00048694,ACCT_249829,2024-06-28,Withdrawal,4599.93,142479.69,BOB,Branch_71,Online,0,0
BNK_00048695,ACCT_360317,2023-08-17,Deposit,5421.07,117325.98,BOB,Branch_54,Branch,0,0
BNK_00048696,ACCT_908010,2024-05-16,Withdrawal,2407.66,231173.7,Yes_Bank,Branch_79,NEFT,0,0
BNK_00048697,ACCT_987763,2022-10-04,Withdrawal,1941.7,73516.54,HDFC,Branch_33,Online,0,0
BNK_00048698,ACCT_858756,2024-05-25,Interest,1390.17,144555.08,Kotak,Branch_100,UPI,1,0
BNK_00048699,ACCT_213670,2022-10-26,Transfer,4713.07,402695.7,BOB,Branch_8,RTGS,0,0
BNK_00048700,ACCT_957560,2022-01-01,Deposit,92.14,318819.36,ICICI,Branch_24,UPI,1,0
BNK_00048701,ACCT_345479,2023-09-29,Deposit,2121.69,111232.25,Kotak,Branch_81,NEFT,0,0
BNK_00048702,ACCT_852606,2023-12-10,Payment,7867.63,371911.81,HDFC,Branch_35,Mobile,0,0
BNK_00048703,ACCT_320627,2022-07-13,Withdrawal,207.57,140652.19,Kotak,Branch_22,NEFT,0,0
BNK_00048704,ACCT_818096,2022-04-16,Payment,2049.54,257830.44,SBI,Branch_12,Online,0,0
BNK_00048705,ACCT_157126,2022-05-23,Withdrawal,4031.51,333552.59,SBI,Branch_55,Online,0,0
BNK_00048706,ACCT_303598,2022-01-10,Deposit,6517.9,434784.88,SBI,Branch_65,NEFT,0,0
BNK_00048707,ACCT_384944,2024-06-17,Interest,1315.19,194994.94,SBI,Branch_93,Branch,0,1
BNK_00048708,ACCT_653850,2023-11-21,Interest,16591.39,181112.16,PNB,Branch_27,Online,0,1
BNK_00048709,ACCT_345215,2024-10-15,Refund,2858.79,356312.2,PNB,Branch_47,NEFT,0,0
BNK_00048710,ACCT_712511,2023-12-25,Payment,4844.96,219449.36,BOB,Branch_48,NEFT,1,0
BNK_00048711,ACCT_548660,2022-02-25,Transfer,8722.58,429910.69,Yes_Bank,Branch_52,Branch,0,1
BNK_00048712,ACCT_368318,2024-12-01,Interest,2164.11,362166.7,SBI,Branch_35,Branch,0,0
BNK_00048713,ACCT_322257,2023-01-03,Payment,26511.49,101300.98,BOB,Branch_94,NEFT,0,0
BNK_00048714,ACCT_497435,2024-04-11,Payment,3060.88,462551.2,SBI,Branch_75,Branch,1,0
BNK_00048715,ACCT_565796,2022-01-10,Payment,2906.45,150257.84,ICICI,Branch_61,Mobile,0,0
BNK_00048716,ACCT_205548,2022-09-02,Refund,1901.02,50999.08,ICICI,Branch_41,Online,0,0
BNK_00048717,ACCT_432198,2023-06-19,Deposit,310.85,481808.37,Yes_Bank,Branch_51,NEFT,0,0
BNK_00048718,ACCT_590616,2022-03-10,Transfer,1339.78,135476.15,HDFC,Branch_23,Mobile,0,0
BNK_00048719,ACCT_642738,2024-02-05,Deposit,1459.01,194486.38,SBI,Branch_19,Online,0,1
BNK_00048720,ACCT_728352,2023-01-01,Payment,6455.33,22757.08,PNB,Branch_89,RTGS,0,0
BNK_00048721,ACCT_510408,2023-07-28,Transfer,3296.62,244505.73,HDFC,Branch_14,Online,0,0
BNK_00048722,ACCT_438642,2023-07-28,Withdrawal,4314.2,169285.78,BOB,Branch_64,Online,0,0
BNK_00048723,ACCT_680902,2024-08-10,Transfer,5016.02,323817.96,ICICI,Branch_32,Mobile,0,0
BNK_00048724,ACCT_656740,2022-01-22,Payment,2498.63,229618.51,Axis,Branch_98,Branch,0,0
BNK_00048725,ACCT_318531,2024-09-19,Refund,1207.83,337944.59,Kotak,Branch_46,ATM,0,0
BNK_00048726,ACCT_701024,2022-01-02,Payment,1032.53,247065.81,SBI,Branch_60,Online,0,0
BNK_00048727,ACCT_478178,2024-03-05,Refund,4626.07,155807.93,SBI,Branch_36,NEFT,0,0
BNK_00048728,ACCT_367964,2023-06-16,Payment,3213.97,423903.93,HDFC,Branch_5,ATM,0,0
BNK_00048729,ACCT_278439,2023-09-04,Transfer,366.56,147787.5,HDFC,Branch_10,Online,0,0
BNK_00048730,ACCT_701499,2022-06-07,Withdrawal,1203.2,462225.66,Kotak,Branch_86,RTGS,1,0
BNK_00048731,ACCT_874544,2024-06-21,Withdrawal,839.81,214293.54,SBI,Branch_58,Mobile,0,0
BNK_00048732,ACCT_541884,2023-09-19,Withdrawal,2326.21,206576.0,BOB,Branch_40,UPI,0,0
BNK_00048733,ACCT_669856,2022-04-20,Deposit,1473.64,479751.34,BOB,Branch_6,Mobile,0,0
BNK_00048734,ACCT_915688,2024-02-15,Payment,8396.9,35143.62,ICICI,Branch_49,RTGS,0,0
BNK_00048735,ACCT_100219,2022-07-27,Deposit,10917.79,210313.65,ICICI,Branch_86,Online,0,0
BNK_00048736,ACCT_936850,2024-06-08,Deposit,4398.07,130768.32,PNB,Branch_36,NEFT,0,1
BNK_00048737,ACCT_916626,2022-09-05,Deposit,6035.69,192788.34,ICICI,Branch_68,Mobile,0,0
BNK_00048738,ACCT_409186,2023-10-30,Refund,1007.22,388292.23,Axis,Branch_64,Mobile,1,0
BNK_00048739,ACCT_874258,2024-02-10,Interest,1970.75,161996.64,PNB,Branch_85,Mobile,0,0
BNK_00048740,ACCT_709710,2022-01-22,Transfer,24.94,276044.05,ICICI,Branch_62,UPI,0,0
BNK_00048741,ACCT_347314,2022-07-28,Transfer,5891.26,318714.68,BOB,Branch_44,Online,0,0
BNK_00048742,ACCT_816752,2022-11-21,Transfer,80.67,477494.41,PNB,Branch_4,Online,0,1
BNK_00048743,ACCT_638169,2022-10-24,Refund,1318.51,290406.27,Kotak,Branch_6,UPI,0,0
BNK_00048744,ACCT_366134,2022-04-03,Refund,3286.2,99736.56,Axis,Branch_93,RTGS,0,0
BNK_00048745,ACCT_506694,2024-07-17,Interest,137.37,490825.38,Yes_Bank,Branch_9,ATM,0,0
BNK_00048746,ACCT_785661,2022-03-12,Refund,707.58,113469.4,Yes_Bank,Branch_68,Mobile,0,0
BNK_00048747,ACCT_936428,2022-12-11,Withdrawal,4777.35,364422.73,PNB,Branch_40,Online,0,0
BNK_00048748,ACCT_916846,2023-10-09,Interest,3798.38,478483.42,Axis,Branch_49,Mobile,0,0
BNK_00048749,ACCT_984604,2023-01-11,Interest,8078.02,177964.51,PNB,Branch_51,ATM,0,0
BNK_00048750,ACCT_978437,2023-08-11,Refund,1072.07,92931.55,HDFC,Branch_45,Branch,0,0
BNK_00048751,ACCT_948920,2024-05-05,Withdrawal,17724.19,240566.13,BOB,Branch_96,RTGS,0,0
BNK_00048752,ACCT_799585,2022-03-15,Interest,15575.04,467080.03,Axis,Branch_53,Online,0,0
BNK_00048753,ACCT_928683,2023-06-21,Deposit,4077.73,103194.81,Yes_Bank,Branch_1,Branch,1,0
BNK_00048754,ACCT_897402,2024-03-14,Deposit,5274.7,417319.96,ICICI,Branch_15,UPI,0,0
BNK_00048755,ACCT_387467,2024-08-20,Interest,1657.05,225678.76,Axis,Branch_34,UPI,1,0
BNK_00048756,ACCT_120068,2022-04-13,Refund,3064.25,126982.89,Kotak,Branch_2,Mobile,0,0
BNK_00048757,ACCT_640790,2022-11-17,Interest,5373.95,247431.8,Yes_Bank,Branch_1,Mobile,0,0
BNK_00048758,ACCT_602942,2024-03-20,Transfer,5928.25,43566.31,HDFC,Branch_68,RTGS,1,0
BNK_00048759,ACCT_253820,2022-01-10,Payment,9918.4,245493.37,SBI,Branch_60,Mobile,0,0
BNK_00048760,ACCT_452137,2023-12-01,Payment,9509.81,303995.28,ICICI,Branch_40,NEFT,0,0
BNK_00048761,ACCT_384504,2022-05-31,Deposit,2028.44,256360.16,BOB,Branch_16,Branch,0,0
BNK_00048762,ACCT_871751,2024-06-25,Withdrawal,8434.33,116781.48,Kotak,Branch_5,Mobile,0,0
BNK_00048763,ACCT_145296,2022-10-07,Interest,499.15,204090.63,Yes_Bank,Branch_21,Mobile,0,0
BNK_00048764,ACCT_642235,2023-08-08,Refund,13471.12,399293.36,Axis,Branch_97,NEFT,0,0
BNK_00048765,ACCT_444291,2024-11-16,Withdrawal,3587.67,143013.6,HDFC,Branch_62,Online,0,0
BNK_00048766,ACCT_482541,2023-05-24,Refund,12208.59,44352.97,HDFC,Branch_55,Mobile,0,0
BNK_00048767,ACCT_992714,2023-06-26,Payment,3737.82,333630.94,Axis,Branch_91,Online,0,0
BNK_00048768,ACCT_343751,2024-03-20,Payment,7128.68,368579.13,Kotak,Branch_38,Branch,0,0
BNK_00048769,ACCT_294237,2024-08-05,Payment,1210.42,215241.1,SBI,Branch_3,Online,0,0
BNK_00048770,ACCT_807192,2024-07-22,Interest,112.87,51665.59,Kotak,Branch_100,NEFT,0,0
BNK_00048771,ACCT_316781,2022-08-09,Payment,1225.93,248338.17,Axis,Branch_34,NEFT,0,1
BNK_00048772,ACCT_141281,2023-06-06,Payment,3841.27,298055.52,BOB,Branch_2,UPI,0,0
BNK_00048773,ACCT_551864,2022-12-22,Interest,3135.1,324741.53,ICICI,Branch_15,ATM,0,0
BNK_00048774,ACCT_796657,2023-06-11,Withdrawal,22924.05,462034.6,HDFC,Branch_14,Mobile,0,0
BNK_00048775,ACCT_982690,2022-11-04,Transfer,4557.83,123557.9,BOB,Branch_59,Online,0,0
BNK_00048776,ACCT_644497,2022-04-03,Deposit,631.06,149645.98,Axis,Branch_98,NEFT,0,0
BNK_00048777,ACCT_386072,2024-07-28,Deposit,18453.03,440655.6,PNB,Branch_69,RTGS,0,0
BNK_00048778,ACCT_991247,2024-06-10,Withdrawal,1283.53,323819.55,SBI,Branch_99,Online,0,0
BNK_00048779,ACCT_980759,2022-02-16,Payment,7594.58,300398.14,Axis,Branch_19,RTGS,0,1
BNK_00048780,ACCT_281510,2023-09-13,Withdrawal,1762.88,267594.87,Axis,Branch_4,NEFT,0,0
BNK_00048781,ACCT_148556,2022-06-07,Transfer,426.72,462569.35,SBI,Branch_68,Online,0,0
BNK_00048782,ACCT_195847,2022-12-09,Refund,1447.12,213216.56,Yes_Bank,Branch_47,NEFT,0,0
BNK_00048783,ACCT_452153,2024-05-20,Payment,3060.74,154996.13,Kotak,Branch_42,RTGS,0,0
BNK_00048784,ACCT_119029,2024-02-15,Transfer,14801.16,449983.85,PNB,Branch_90,Mobile,0,0
BNK_00048785,ACCT_785979,2022-07-27,Refund,4439.32,418476.12,ICICI,Branch_46,Branch,0,0
BNK_00048786,ACCT_309998,2022-06-26,Payment,4551.4,393116.59,Yes_Bank,Branch_85,Branch,0,0
BNK_00048787,ACCT_919946,2022-02-03,Deposit,1855.45,234740.72,Yes_Bank,Branch_40,Mobile,0,0
BNK_00048788,ACCT_417492,2023-11-21,Refund,12950.92,152125.54,PNB,Branch_58,RTGS,1,0
BNK_00048789,ACCT_919781,2024-09-24,Withdrawal,7620.86,399414.82,ICICI,Branch_72,Branch,0,0
BNK_00048790,ACCT_358548,2023-06-23,Interest,18311.17,404780.95,ICICI,Branch_92,ATM,0,0
BNK_00048791,ACCT_657692,2024-11-26,Refund,2402.76,305864.4,PNB,Branch_63,RTGS,1,0
BNK_00048792,ACCT_768279,2024-11-22,Payment,312.45,213525.73,ICICI,Branch_20,Branch,0,0
BNK_00048793,ACCT_434585,2022-03-17,Payment,10027.11,30542.34,HDFC,Branch_91,Online,0,0
BNK_00048794,ACCT_598514,2022-08-19,Refund,14.1,390548.37,Axis,Branch_5,RTGS,0,0
BNK_00048795,ACCT_281144,2022-03-09,Transfer,6314.74,104461.81,PNB,Branch_72,Mobile,0,0
BNK_00048796,ACCT_489890,2024-12-09,Refund,6351.24,258759.29,Yes_Bank,Branch_33,RTGS,0,1
BNK_00048797,ACCT_103260,2023-06-04,Payment,698.17,448737.91,SBI,Branch_65,RTGS,0,0
BNK_00048798,ACCT_183630,2023-01-01,Payment,18236.3,323461.64,HDFC,Branch_60,ATM,0,0
BNK_00048799,ACCT_314564,2022-04-09,Interest,7291.54,187099.56,HDFC,Branch_13,Online,1,0
BNK_00048800,ACCT_820757,2023-06-15,Transfer,9519.7,401653.75,SBI,Branch_79,Mobile,0,0
BNK_00048801,ACCT_442373,2023-05-23,Interest,1551.59,311663.58,SBI,Branch_99,Branch,0,0
BNK_00048802,ACCT_529398,2024-02-01,Interest,6534.75,77096.9,Kotak,Branch_20,NEFT,0,0
BNK_00048803,ACCT_506134,2023-11-13,Refund,2030.82,226573.82,Kotak,Branch_87,UPI,0,0
BNK_00048804,ACCT_985423,2022-03-19,Deposit,6061.99,11187.33,Kotak,Branch_66,Branch,0,0
BNK_00048805,ACCT_782321,2023-10-20,Refund,7181.65,213841.42,Axis,Branch_80,Mobile,1,0
BNK_00048806,ACCT_335543,2022-12-21,Withdrawal,6026.68,92501.22,Kotak,Branch_16,Online,0,0
BNK_00048807,ACCT_209695,2022-11-17,Payment,3948.45,349277.59,BOB,Branch_32,RTGS,0,0
BNK_00048808,ACCT_973730,2024-02-23,Deposit,98.02,303651.84,Yes_Bank,Branch_67,NEFT,0,0
BNK_00048809,ACCT_391714,2024-10-28,Payment,17796.97,483770.32,Yes_Bank,Branch_42,Online,0,1
BNK_00048810,ACCT_900753,2024-12-15,Withdrawal,4434.62,144339.86,Kotak,Branch_72,RTGS,0,0
BNK_00048811,ACCT_426989,2024-08-24,Deposit,3418.26,306756.61,SBI,Branch_47,Branch,0,0
BNK_00048812,ACCT_143932,2023-07-23,Withdrawal,4091.38,251187.56,BOB,Branch_57,RTGS,1,0
BNK_00048813,ACCT_609139,2023-11-11,Deposit,7460.54,20859.24,Kotak,Branch_70,UPI,0,0
BNK_00048814,ACCT_413273,2022-09-13,Withdrawal,3360.92,409633.82,ICICI,Branch_49,ATM,0,0
BNK_00048815,ACCT_691192,2023-03-29,Transfer,1193.2,183390.66,PNB,Branch_1,ATM,0,0
BNK_00048816,ACCT_570738,2022-08-21,Withdrawal,3560.08,226974.16,HDFC,Branch_32,Branch,1,0
BNK_00048817,ACCT_414119,2022-03-08,Interest,198.24,393944.93,Axis,Branch_78,RTGS,0,1
BNK_00048818,ACCT_762132,2023-11-21,Transfer,788.62,359631.46,Yes_Bank,Branch_61,ATM,0,1
BNK_00048819,ACCT_555076,2024-04-15,Withdrawal,2144.9,293220.78,BOB,Branch_65,UPI,0,0
BNK_00048820,ACCT_390916,2023-05-24,Deposit,7283.01,376780.11,SBI,Branch_54,Online,0,0
BNK_00048821,ACCT_688632,2024-10-12,Transfer,2021.02,38482.56,BOB,Branch_31,NEFT,0,0
BNK_00048822,ACCT_523522,2024-04-01,Interest,902.71,26009.05,Kotak,Branch_58,NEFT,0,0
BNK_00048823,ACCT_917455,2023-12-21,Payment,2700.04,351000.43,BOB,Branch_86,Online,0,0
BNK_00048824,ACCT_628191,2023-09-10,Transfer,7606.99,266597.37,Yes_Bank,Branch_93,ATM,0,0
BNK_00048825,ACCT_413217,2022-11-03,Refund,3415.44,66821.26,BOB,Branch_95,Mobile,0,0
BNK_00048826,ACCT_728812,2022-06-21,Transfer,5972.86,304406.85,PNB,Branch_92,NEFT,0,1
BNK_00048827,ACCT_556536,2024-07-10,Withdrawal,31741.54,431000.7,ICICI,Branch_28,RTGS,0,0
BNK_00048828,ACCT_700238,2023-05-21,Payment,4895.0,377491.58,Kotak,Branch_12,ATM,0,0
BNK_00048829,ACCT_928422,2022-01-27,Refund,2366.37,246320.41,ICICI,Branch_32,ATM,0,0
BNK_00048830,ACCT_906210,2023-03-08,Refund,8972.51,429082.68,PNB,Branch_44,RTGS,0,1
BNK_00048831,ACCT_431810,2024-08-21,Transfer,18808.34,376746.5,ICICI,Branch_31,Online,1,1
BNK_00048832,ACCT_696200,2023-07-25,Transfer,677.97,131469.63,Axis,Branch_78,Mobile,0,0
BNK_00048833,ACCT_680507,2022-02-18,Interest,3647.05,1000.42,Axis,Branch_37,Online,0,0
BNK_00048834,ACCT_277484,2024-12-15,Withdrawal,1523.93,317075.85,SBI,Branch_53,NEFT,0,0
BNK_00048835,ACCT_218652,2023-03-08,Withdrawal,1857.28,496896.51,BOB,Branch_29,UPI,0,0
BNK_00048836,ACCT_771113,2024-11-18,Payment,2699.77,158094.72,SBI,Branch_60,Mobile,0,0
BNK_00048837,ACCT_614410,2023-07-31,Transfer,5435.32,276824.51,BOB,Branch_44,RTGS,0,0
BNK_00048838,ACCT_819578,2024-09-29,Deposit,3136.21,472577.3,SBI,Branch_53,UPI,0,0
BNK_00048839,ACCT_877699,2024-01-07,Transfer,2097.16,175280.37,HDFC,Branch_70,NEFT,0,0
BNK_00048840,ACCT_962847,2023-07-08,Payment,482.51,476434.68,Yes_Bank,Branch_88,Online,0,0
BNK_00048841,ACCT_728063,2023-07-10,Transfer,2887.62,385742.55,Kotak,Branch_84,ATM,0,0
BNK_00048842,ACCT_920788,2023-06-21,Transfer,7241.15,448112.5,Yes_Bank,Branch_95,ATM,0,1
BNK_00048843,ACCT_381386,2023-04-04,Refund,3158.88,412074.0,BOB,Branch_22,Online,0,0
BNK_00048844,ACCT_306628,2022-01-08,Withdrawal,6573.71,209231.33,Kotak,Branch_70,NEFT,0,1
BNK_00048845,ACCT_996100,2023-01-26,Withdrawal,2361.1,200368.84,SBI,Branch_39,ATM,0,0
BNK_00048846,ACCT_921556,2024-12-02,Transfer,1582.56,320628.02,ICICI,Branch_92,NEFT,0,0
BNK_00048847,ACCT_422229,2023-09-23,Refund,10584.45,159374.13,Yes_Bank,Branch_73,ATM,0,0
BNK_00048848,ACCT_422038,2023-07-30,Interest,9795.53,391389.03,SBI,Branch_15,Branch,0,0
BNK_00048849,ACCT_596723,2022-03-13,Payment,3378.44,48580.41,Axis,Branch_21,ATM,1,0
BNK_00048850,ACCT_148470,2022-10-04,Withdrawal,9733.68,80085.77,HDFC,Branch_77,Branch,0,0
BNK_00048851,ACCT_480363,2023-11-19,Refund,2854.52,214064.55,HDFC,Branch_30,UPI,0,0
BNK_00048852,ACCT_219808,2024-07-06,Interest,4093.43,413610.86,Yes_Bank,Branch_86,RTGS,0,0
BNK_00048853,ACCT_217253,2023-10-12,Withdrawal,773.15,14516.2,PNB,Branch_94,Online,0,1
BNK_00048854,ACCT_590643,2022-12-20,Refund,435.27,420024.93,BOB,Branch_42,Mobile,0,1
BNK_00048855,ACCT_600575,2024-10-20,Refund,2684.13,461467.91,HDFC,Branch_5,Mobile,0,0
BNK_00048856,ACCT_914719,2023-03-10,Payment,11602.34,467691.27,ICICI,Branch_29,Online,0,0
BNK_00048857,ACCT_408522,2024-11-08,Deposit,5082.04,328576.32,SBI,Branch_10,Mobile,1,0
BNK_00048858,ACCT_419442,2022-07-08,Interest,2863.83,439646.47,Axis,Branch_45,Branch,0,0
BNK_00048859,ACCT_776514,2024-07-12,Interest,1342.46,260267.68,PNB,Branch_91,Mobile,0,0
BNK_00048860,ACCT_813676,2023-06-28,Refund,8962.9,373837.89,PNB,Branch_70,Branch,0,0
BNK_00048861,ACCT_759013,2024-12-01,Transfer,15233.6,340021.42,Kotak,Branch_95,NEFT,1,0
BNK_00048862,ACCT_414372,2022-03-09,Deposit,1122.01,458825.16,Kotak,Branch_12,Online,0,0
BNK_00048863,ACCT_914454,2024-05-06,Withdrawal,18780.64,53793.16,PNB,Branch_20,ATM,0,0
BNK_00048864,ACCT_505455,2023-11-20,Refund,3074.67,134414.08,Yes_Bank,Branch_14,NEFT,0,0
BNK_00048865,ACCT_433865,2023-07-16,Withdrawal,3322.85,369247.08,Axis,Branch_93,RTGS,0,0
BNK_00048866,ACCT_168478,2023-06-10,Withdrawal,1661.07,413058.46,Axis,Branch_94,Mobile,0,0
BNK_00048867,ACCT_980922,2024-02-27,Refund,4753.89,137040.62,BOB,Branch_53,NEFT,1,0
BNK_00048868,ACCT_822220,2024-04-18,Deposit,2577.17,394394.25,Yes_Bank,Branch_98,Online,0,0
BNK_00048869,ACCT_664629,2023-02-10,Transfer,2691.66,107856.8,ICICI,Branch_13,Mobile,0,0
BNK_00048870,ACCT_227891,2024-07-18,Payment,2823.23,102901.19,PNB,Branch_5,Online,0,1
BNK_00048871,ACCT_154007,2024-11-27,Payment,1819.93,250550.01,Yes_Bank,Branch_21,Online,0,0
BNK_00048872,ACCT_863791,2024-12-14,Withdrawal,1390.95,367350.37,Axis,Branch_68,ATM,0,0
BNK_00048873,ACCT_405805,2022-01-18,Transfer,3670.75,109637.5,ICICI,Branch_89,RTGS,0,0
BNK_00048874,ACCT_682423,2024-12-04,Transfer,2341.76,284565.54,Yes_Bank,Branch_51,RTGS,0,0
BNK_00048875,ACCT_426663,2023-10-09,Deposit,6214.69,133879.68,Axis,Branch_84,UPI,0,0
BNK_00048876,ACCT_851500,2024-10-26,Payment,2518.87,278030.8,PNB,Branch_36,Online,0,0
BNK_00048877,ACCT_632017,2022-04-12,Payment,5135.17,351492.41,BOB,Branch_39,Online,0,0
BNK_00048878,ACCT_683653,2023-08-01,Interest,3986.23,63740.7,Yes_Bank,Branch_25,Branch,0,0
BNK_00048879,ACCT_965539,2022-04-21,Interest,1271.03,115666.79,Yes_Bank,Branch_3,UPI,0,0
BNK_00048880,ACCT_333639,2023-06-27,Deposit,7702.66,289561.08,BOB,Branch_11,UPI,0,0
BNK_00048881,ACCT_926065,2024-02-03,Interest,2076.42,289947.62,HDFC,Branch_90,Branch,0,0
BNK_00048882,ACCT_781936,2022-02-08,Payment,4885.18,153904.67,HDFC,Branch_8,Mobile,0,0
BNK_00048883,ACCT_272368,2022-12-21,Withdrawal,10874.13,12033.04,BOB,Branch_42,Mobile,0,1
BNK_00048884,ACCT_397315,2023-04-29,Interest,9046.6,78966.39,Axis,Branch_96,Branch,0,1
BNK_00048885,ACCT_309479,2022-07-06,Interest,2974.16,363994.51,Axis,Branch_9,UPI,0,0
BNK_00048886,ACCT_823183,2022-05-22,Transfer,601.56,308827.16,Kotak,Branch_69,Branch,0,0
BNK_00048887,ACCT_934786,2024-09-02,Withdrawal,299.17,282714.98,Axis,Branch_8,Mobile,0,0
BNK_00048888,ACCT_407122,2023-02-09,Withdrawal,996.62,108593.86,BOB,Branch_85,Branch,0,0
BNK_00048889,ACCT_544325,2022-06-19,Payment,2761.42,8912.17,Axis,Branch_92,RTGS,0,0
BNK_00048890,ACCT_544263,2022-11-07,Transfer,9257.52,136348.67,Kotak,Branch_94,RTGS,0,0
BNK_00048891,ACCT_927337,2024-05-25,Transfer,7426.82,96150.77,ICICI,Branch_76,Branch,0,0
BNK_00048892,ACCT_102325,2023-07-06,Deposit,4045.56,478320.88,Kotak,Branch_18,Mobile,0,0
BNK_00048893,ACCT_854235,2024-08-10,Payment,3780.64,325335.49,SBI,Branch_87,RTGS,0,0
BNK_00048894,ACCT_262216,2022-08-20,Transfer,8881.93,432911.05,Yes_Bank,Branch_57,Mobile,0,0
BNK_00048895,ACCT_237867,2022-03-18,Deposit,2012.06,267655.27,ICICI,Branch_12,Online,0,0
BNK_00048896,ACCT_512405,2024-01-26,Deposit,1213.76,483832.99,Axis,Branch_88,UPI,0,0
BNK_00048897,ACCT_906721,2024-01-11,Interest,577.04,281251.27,HDFC,Branch_70,UPI,0,0
BNK_00048898,ACCT_212528,2024-04-09,Interest,5699.29,161599.76,Kotak,Branch_79,ATM,0,0
BNK_00048899,ACCT_538637,2022-11-28,Payment,4431.65,321531.2,SBI,Branch_91,RTGS,0,0
BNK_00048900,ACCT_125833,2023-12-21,Refund,487.93,495778.5,HDFC,Branch_65,ATM,0,0
BNK_00048901,ACCT_464190,2024-05-04,Deposit,11081.87,29724.42,Yes_Bank,Branch_69,UPI,0,0
BNK_00048902,ACCT_895141,2023-12-25,Refund,1811.04,468926.96,SBI,Branch_9,Mobile,0,0
BNK_00048903,ACCT_982402,2022-05-30,Refund,2273.36,258140.48,Axis,Branch_97,Online,0,0
